mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
7b0f3ca7-a1b2-417f-a76b-21f75f53b6ca,240,256,256,2025-06-11 14:17:06.885000,2025-06-11 14:17:55.027000,48142
7b454607-869b-4677-b0c3-10e50a6fd146,176,64,64,2025-06-11 12:57:54.482000,2025-06-11 12:58:03.899000,9417
7b46b572-d330-400f-bcb0-cf3656293111,128,16,8,2025-06-11 11:15:17.612000,2025-06-11 11:15:25.058000,7446
7d3fc7b8-14a6-4852-9cce-46ddababae04,64,64,32,2025-06-11 12:14:07.270000,2025-06-11 12:14:19.451000,12181
816ea575-f4f8-4c69-8172-b2c40ef1978f,112,16,16,2025-06-11 11:41:52.927000,2025-06-11 11:41:56.015000,3088
82c2747c-e949-444e-a738-5c79eb238214,240,64,64,2025-06-11 13:09:26.712000,2025-06-11 13:09:37.247000,10535
83e3c7fa-8b72-447c-8857-790809f9de2c,240,64,16,2025-06-11 12:00:21.272000,2025-06-11 12:00:40.305000,19033
842ba013-74c5-400d-8e38-76598e0b6424,256,64,32,2025-06-11 12:26:12.488000,2025-06-11 12:26:28.097000,15609
8784b316-8abe-47d9-89eb-e53545de5bdd,112,16,4,2025-06-11 09:35:40.726000,2025-06-11 09:35:48.940000,8214
87e050d5-cfa4-4bd7-9718-93223b352c9a,80,64,16,2025-06-11 11:40:47.333000,2025-06-11 11:41:02.424000,15091
88542b16-2e62-49c1-9b06-4885b723a55f,80,16,8,2025-06-11 11:13:41.644000,2025-06-11 11:13:45.015000,3371
89c59698-a3f9-4e61-8bb8-ca5992a77d5c,192,4,4,2025-06-11 09:53:53.372000,2025-06-11 09:59:18.172000,324800
8d788c0e-71e1-418e-8297-a27547bc4e54,16,16,4,2025-06-11 09:26:05.797000,2025-06-11 09:26:09.067000,3270
8f23b441-3a4d-4429-b530-ace45bc93c0c,160,100,50,2025-06-11 12:38:03.378000,2025-06-11 12:38:23.526000,20148
8fd65a9b-05a3-44a5-a1c1-c3f2d83bb3ba,224,16,4,2025-06-11 10:24:03.795000,2025-06-11 10:26:09.248000,125453
90c83326-6d12-4d87-856e-f69d857fcf7a,96,4,4,2025-06-11 09:33:09.515000,2025-06-11 09:33:26.998000,17483
966fac50-ec18-450a-80ac-0eb49fe4f7e6,144,4,4,2025-06-11 09:39:27.577000,2025-06-11 09:41:09.306000,101729
9993d62f-b67f-4ba4-a055-af9c9c2954b5,48,16,16,2025-06-11 11:36:09.664000,2025-06-11 11:36:11.874000,2210
9b85585a-d405-4d2a-9965-c191bb62dcc2,192,64,32,2025-06-11 12:21:43.203000,2025-06-11 12:21:56.413000,13210
9ee918ac-92be-488b-b967-ca555df81f66,160,256,256,2025-06-11 14:05:45.606000,2025-06-11 14:06:33.076000,47470
a37ac30a-115a-46ae-9813-7c3a1eaa56eb,192,144,36,2025-06-11 12:31:21.833000,2025-06-11 12:31:51.794000,29961
a41098ff-41d3-4b64-ba7e-982af7c3a2bb,160,100,25,2025-06-11 12:08:22.894000,2025-06-11 12:08:45.524000,22630
a5c6b292-ab3b-4a5b-854d-1ac6569d5bc7,240,16,8,2025-06-11 11:24:22.845000,2025-06-11 11:25:53.300000,90455
ab1d90c6-791e-4dac-87f4-b03c3f2d98a2,32,16,4,2025-06-11 09:27:36.560000,2025-06-11 09:27:39.988000,3428
abc23614-a097-46fb-a5a6-e3fcb51ece7b,80,16,4,2025-06-11 09:32:24.105000,2025-06-11 09:32:27.828000,3723
abd68995-65fc-4d8a-a33a-b6a43b65ea33,160,16,8,2025-06-11 11:17:13.748000,2025-06-11 11:17:31.259000,17511
ad2f35a4-3533-41b2-8a10-f7fb5e5be34a,144,256,64,2025-06-11 12:53:05.469000,2025-06-11 12:54:07.172000,61703
ad4abbc9-f17d-496a-850b-8bcecaacbfff,176,64,16,2025-06-11 11:50:49.123000,2025-06-11 11:51:05.761000,16638
b16b3bea-bbe0-4e16-969e-7a0e2a4ddd77,192,16,4,2025-06-11 10:00:05.452000,2025-06-11 10:01:09.857000,64405
b3555e19-7b78-4862-a4aa-9cf052936c3f,176,4,4,2025-06-11 09:47:45.954000,2025-06-11 09:51:30.933000,224979
b7c1f6d4-d4f8-4ee1-a725-45c621faa60e,16,4,4,2025-06-11 09:25:20.408000,2025-06-11 09:25:20.809000,401
bae30d23-6483-4341-ad97-df622097ad1e,128,64,32,2025-06-11 12:17:24.380000,2025-06-11 12:17:37.456000,13076
bbbff747-2452-4b3f-bd78-7b8b48e89794,240,16,16,2025-06-11 11:58:45.169000,2025-06-11 11:59:34.361000,49192
bf33469f-8c13-4db5-bb70-457952b4fb31,256,256,256,2025-06-11 14:19:19.578000,2025-06-11 14:20:07.037000,47459
c012abea-2cdf-4701-adb0-50e6ac738519,240,100,100,2025-06-11 13:26:20.281000,2025-06-11 13:26:35.999000,15718
c112d5b2-38e0-4d51-9b71-e4f76698512d,32,64,32,2025-06-11 12:11:56.016000,2025-06-11 12:12:08.462000,12446
c20b7741-c31d-4521-9761-de0a6fcee87a,128,16,4,2025-06-11 09:38:27.046000,2025-06-11 09:38:39.983000,12937
c2dffe3a-caf1-4e22-ab66-80ff0ae62400,256,16,4,2025-06-11 11:04:27.191000,2025-06-11 11:08:21.444000,234253
c31d4b01-c846-478d-9acb-da5df9c65f08,208,64,32,2025-06-11 12:22:49.189000,2025-06-11 12:23:02.882000,13693
c4bb6fc3-0879-42fc-978f-30b30b571ec3,160,100,100,2025-06-11 13:24:58.974000,2025-06-11 13:25:13.948000,14974
c4be22f3-0a1c-45f8-a5b9-ceec1ca83d5e,32,64,16,2025-06-11 11:35:09.194000,2025-06-11 11:35:21.924000,12730
c5592564-d909-44bf-ba96-343d42518c52,144,144,144,2025-06-11 13:49:14.327000,2025-06-11 13:49:38.998000,24671
c912e97c-1551-4105-a694-7ac37419a276,112,196,196,2025-06-11 13:53:33.968000,2025-06-11 13:54:08.555000,34587
c93b9067-f888-4244-9724-cacc2ae302ad,64,4,4,2025-06-11 09:29:52.766000,2025-06-11 09:29:56.277000,3511
c9e01f68-7cc1-45ed-bd1c-303382b3ace4,80,4,4,2025-06-11 09:31:28.640000,2025-06-11 09:31:37.420000,8780
cd8c55f6-f70e-47a9-a1c0-8301e5100106,192,144,144,2025-06-11 13:50:51.010000,2025-06-11 13:51:15.635000,24625
cecab736-24fc-4884-82f2-198845406d46,32,64,64,2025-06-11 12:41:36.625000,2025-06-11 12:41:44.993000,8368
d4719d6c-7af2-4530-afeb-20fb52da733b,224,256,128,2025-06-11 13:42:16.769000,2025-06-11 13:43:15.126000,58357
d4b9597d-c3ac-4c2f-a096-f2b8b626319b,160,64,16,2025-06-11 11:48:42.710000,2025-06-11 11:48:58.177000,15467
d50dc962-43f0-43b6-ae55-7c004529a142,192,256,256,2025-06-11 14:10:14.777000,2025-06-11 14:11:03.613000,48836
d7c69e08-8452-460e-b067-c99ea1ed94b3,224,196,196,2025-06-11 13:55:30.919000,2025-06-11 13:56:05.012000,34093
d8ad5b7a-17eb-4454-ac90-a6aae062ab8e,192,16,8,2025-06-11 11:19:30.030000,2025-06-11 11:20:05.163000,35133
da4b6d7e-79d1-409d-b1c8-7e8a6fd1155c,144,16,4,2025-06-11 09:41:53.471000,2025-06-11 09:42:13.388000,19917
db705fb6-2543-4193-b04f-a5e59fbb11fb,128,256,128,2025-06-11 13:30:39.904000,2025-06-11 13:31:32.939000,53035
dc75bc5c-da67-4a1a-8ae2-57dfdf9a2e8d,192,64,16,2025-06-11 11:52:55.798000,2025-06-11 11:53:11.795000,15997
dc942388-97c3-475f-9c94-e8781fb4c348,112,64,64,2025-06-11 12:46:04.331000,2025-06-11 12:46:13.464000,9133
dcbbcb7b-c897-4491-9913-c58bea1e989d,256,256,128,2025-06-11 13:46:06.383000,2025-06-11 13:47:04.119000,57736
dcf6ec65-4e46-487f-89a8-db2985f2ea86,224,64,16,2025-06-11 11:57:44.461000,2025-06-11 11:57:58.977000,14516
dd5cab36-91aa-499a-9a50-958abafe1c3a,176,16,4,2025-06-11 09:52:22.625000,2025-06-11 09:53:07.726000,45101
e0536674-cbb7-4be6-88b2-d40a9f236a79,32,16,16,2025-06-11 11:34:23.733000,2025-06-11 11:34:25.753000,2020
e1071eab-fa49-44fc-abe5-b8962341378d,64,64,64,2025-06-11 12:43:47.860000,2025-06-11 12:43:57.084000,9224
e14371ce-6d27-4009-8f11-7be61f14a7f5,224,196,98,2025-06-11 13:22:16.400000,2025-06-11 13:22:57.919000,41519
e3582362-b282-419a-9488-e5f2dd7ba8e7,256,16,8,2025-06-11 11:26:43.964000,2025-06-11 11:28:48.393000,124429
e3710044-6afc-437d-86b3-e0a9cdecf289,32,16,8,2025-06-11 11:11:10.354000,2025-06-11 11:11:13.048000,2694
e56449f6-2db1-4bd9-b412-3cd9731ededa,128,64,16,2025-06-11 11:44:39.859000,2025-06-11 11:44:56.584000,16725
e6b85e72-c517-4eff-94da-b1ac84a96405,112,256,256,2025-06-11 13:58:44.680000,2025-06-11 13:59:32.772000,48092
e733e091-7194-4e67-a3ad-8be9683a52bd,240,256,64,2025-06-11 13:10:33.938000,2025-06-11 13:11:30.033000,56095
e856e637-a12e-46a2-93d2-d7699160f03c,112,16,8,2025-06-11 11:14:32.130000,2025-06-11 11:14:37.259000,5129
e8d6de65-ee25-490b-ad36-cb27d09470db,240,4,4,2025-06-11 10:26:54.962000,2025-06-11 10:41:09.657000,854695
e978f468-4d7f-4b71-b53a-6e6c2a3d467b,160,256,128,2025-06-11 13:34:28.213000,2025-06-11 13:35:24.221000,56008
ebe8a9c1-60e7-43df-8d27-eae79035ec60,112,196,49,2025-06-11 12:33:49.221000,2025-06-11 12:34:33.954000,44733
f38e8243-cf2e-4392-b95f-d0896e7f0564,192,16,16,2025-06-11 11:51:54.950000,2025-06-11 11:52:12.706000,17756
f42b2781-31b9-42f2-8acc-2a849f46c625,224,16,16,2025-06-11 11:56:18.438000,2025-06-11 11:56:53.732000,35294
f514bbe0-bbcc-4ec7-8a95-59bc12e658a3,208,4,4,2025-06-11 10:01:56.234000,2025-06-11 10:09:23.849000,447615
f70dbc13-8621-4e5a-b615-7bbf5e895981,224,4,4,2025-06-11 10:12:39.983000,2025-06-11 10:23:15.484000,635501
f75fc05d-19b8-4813-a892-734566640397,48,16,4,2025-06-11 09:29:07.361000,2025-06-11 09:29:10.398000,3037
f9a31d2a-9294-43be-8388-9aebe61ac72d,48,64,16,2025-06-11 11:36:55.167000,2025-06-11 11:37:11.135000,15968
f9dca0de-8e9c-447d-a7a8-a5f25eb64bd2,112,64,32,2025-06-11 12:16:18.625000,2025-06-11 12:16:31.390000,12765
fbd1654f-e283-4131-bf37-94555363588f,96,36,18,2025-06-11 12:06:20.628000,2025-06-11 12:06:28.632000,8004
fbe5f416-c99e-4346-ace5-c6dc580060a5,48,64,64,2025-06-11 12:42:42.220000,2025-06-11 12:42:50.986000,8766
fc0ad318-8446-4165-8826-83c943ac3d72,240,256,128,2025-06-11 13:44:13.907000,2025-06-11 13:45:07.628000,53721
fd1e7dcd-cb21-4206-8769-928b0ab21478,144,144,36,2025-06-11 12:30:05.725000,2025-06-11 12:30:32.291000,26566
fdce998b-8ca5-4fc2-b18e-bbb1f0bd415a,208,64,16,2025-06-11 11:55:12.737000,2025-06-11 11:55:29.399000,16662
