mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
19844398-f531-498a-a25b-3d64e50f1db6,224,256,256,2025-06-10 23:37:32.270000,2025-06-10 23:38:21.181000,48911
1aa2fa95-7bb2-43e7-ba62-3ef8a28ef443,240,64,32,2025-06-10 21:47:52.022000,2025-06-10 21:48:06.055000,14033
1ba487bf-6d88-4223-84a4-adb2b32a6c31,48,36,36,2025-06-10 21:51:09.761000,2025-06-10 21:51:14.194000,4433
1d2931e2-18d4-4590-bd25-fc3adb0b291f,240,100,50,2025-06-10 22:02:25.474000,2025-06-10 22:02:45.189000,19715
1e8801ae-f450-4542-a411-264fa1fc418a,208,64,32,2025-06-10 21:45:39.725000,2025-06-10 21:45:52.616000,12891
1ee02ba3-4046-48b0-97dc-7ce745da7894,240,100,25,2025-06-10 21:32:34.927000,2025-06-10 21:32:58.389000,23462
21c3ea7a-520e-43ac-a9d5-e423412d50f0,240,64,64,2025-06-10 22:32:25.132000,2025-06-10 22:32:35.603000,10471
25220616-07f8-4943-8345-3459ecbdf714,256,64,64,2025-06-10 22:35:18.589000,2025-06-10 22:35:29.269000,10680
26f21aef-5a30-4aa0-944d-c9ff718f128c,240,256,64,2025-06-10 22:33:32.265000,2025-06-10 22:34:23.827000,51562
28ac3b08-5c0e-42a9-91cd-835e9ac9c248,176,16,16,2025-06-10 21:12:33.962000,2025-06-10 21:12:46.589000,12627
2bc453ec-3ff7-4050-89a1-a5921aceef62,16,16,4,2025-06-10 18:44:00.133000,2025-06-10 18:44:03.487000,3354
2c09797e-33d1-4daa-8b34-8b20d28cf259,224,64,32,2025-06-10 21:46:45.936000,2025-06-10 21:46:59.339000,13403
30f9dba8-2a98-4848-8ef2-4e381f6379f5,112,196,98,2025-06-10 22:43:17.428000,2025-06-10 22:43:58.410000,40982
3284a5e1-2931-4c81-a3f8-c797aea639a9,208,256,64,2025-06-10 22:27:36.059000,2025-06-10 22:28:29.985000,53926
348198e5-df06-455b-a7e4-281d449187ff,144,64,64,2025-06-10 22:14:39.343000,2025-06-10 22:14:48.468000,9125
35d4966a-703b-4b13-8c03-20c2cdf0232e,208,64,16,2025-06-10 21:18:03.150000,2025-06-10 21:18:18.815000,15665
38436bf4-3779-43e9-8d3a-4c8d2e0d1175,224,256,128,2025-06-10 23:04:59.465000,2025-06-10 23:05:55.779000,56314
3b2a432d-61c4-482e-a694-4bac9017e94d,192,64,16,2025-06-10 21:15:51.264000,2025-06-10 21:16:05.677000,14413
3b8fa585-706a-4cda-bbf6-1cc32d51d47c,160,100,50,2025-06-10 22:01:09.268000,2025-06-10 22:01:29.518000,20250
3ed6fb15-fccc-4f6c-ae1b-85ffbc2ac66e,208,16,16,2025-06-10 21:16:51.949000,2025-06-10 21:17:15.528000,23579
3f1bd551-596c-4c80-9ca5-20f8d00007e6,96,36,9,2025-06-10 20:54:12.514000,2025-06-10 20:54:20.329000,7815
3ff0bda9-1a14-42d5-9326-c0358ac5c83f,144,16,4,2025-06-10 19:00:03.073000,2025-06-10 19:00:24.696000,21623
40915cfa-43fc-490b-beba-b1c8086bd3f5,224,16,8,2025-06-10 20:44:47.704000,2025-06-10 20:45:59.208000,71504
40f24fe9-f96c-4d20-a179-e4317829f0ee,112,196,196,2025-06-10 23:16:22.017000,2025-06-10 23:16:57.787000,35770
42422508-ece8-4663-b8c7-08249a9cc54b,48,64,64,2025-06-10 22:05:47.981000,2025-06-10 22:05:56.482000,8501
42517653-757e-4605-9acc-f1f383a8da33,208,64,64,2025-06-10 22:26:29.472000,2025-06-10 22:26:39.354000,9882
42c43ca1-dfc9-4df0-8c94-d5ea77736986,192,64,64,2025-06-10 22:23:31.677000,2025-06-10 22:23:41.407000,9730
4365a895-7544-4b83-bda0-16fdbdbadeb4,208,16,4,2025-06-10 19:30:04.159000,2025-06-10 19:31:43.998000,99839
44cedc83-1366-468f-9bf8-db4e00975776,256,16,8,2025-06-10 20:49:09.853000,2025-06-10 20:51:18.118000,128264
44f7d026-c016-4f54-94d9-47243505cb71,240,100,100,2025-06-10 22:49:03.188000,2025-06-10 22:49:18.967000,15779
45eb8df2-687d-43c7-b571-6a929d8fe80a,128,16,16,2025-06-10 21:06:34.897000,2025-06-10 21:06:39.602000,4705
46dfb0f5-b3b7-4796-a48d-a5c295d26494,208,16,8,2025-06-10 20:43:06.835000,2025-06-10 20:43:59.615000,52780
4ad53592-677c-4c63-b12c-d677e77fcfa8,48,4,4,2025-06-10 18:46:21.268000,2025-06-10 18:46:22.380000,1112
4b876c5a-7a3d-4440-8da9-66349347c495,224,16,4,2025-06-10 19:44:39.093000,2025-06-10 19:47:00.046000,140953
4d63457b-7c92-49ff-a596-35a4c959715a,16,4,4,2025-06-10 18:43:14.734000,2025-06-10 18:43:15.253000,519
578eed46-af92-49f4-bba8-7b8617d28399,64,4,4,2025-06-10 18:47:57.102000,2025-06-10 18:48:01.082000,3980
5930ce14-d053-4446-9d40-ea921a7d465f,224,64,64,2025-06-10 22:29:27.341000,2025-06-10 22:29:37.097000,9756
5a2d06ef-de84-44a6-aee1-f54d458d1d27,144,4,4,2025-06-10 18:57:32.031000,2025-06-10 18:59:16.454000,104423
5a896118-ddd3-4655-b5f5-2a98c69615af,80,64,64,2025-06-10 22:07:54.394000,2025-06-10 22:08:03.177000,8783
5bc70620-514e-4b3a-b151-66e5123fcf0d,96,36,18,2025-06-10 21:29:21.304000,2025-06-10 21:29:28.682000,7378
5be3db5e-76ee-48ad-bc3f-801d780edfa0,160,100,25,2025-06-10 21:31:23.414000,2025-06-10 21:31:41.844000,18430
5fc4a9fb-2e5f-4922-aed0-257c6e49e9ee,208,4,4,2025-06-10 19:21:01.229000,2025-06-10 19:29:16.921000,495692
60b01358-6102-4487-94ea-43b556a2a826,192,256,256,2025-06-10 23:32:57.482000,2025-06-10 23:33:45.091000,47609
6c8bc541-a305-414c-9420-d7ad99174503,192,144,36,2025-06-10 21:54:17.635000,2025-06-10 21:54:48.104000,30469
6ce05f9b-5a09-4619-bf98-4ed88aae91a4,192,4,4,2025-06-10 19:12:38.126000,2025-06-10 19:18:15.241000,337115
6d4d88e7-45c5-4333-96b5-a4c76e41263d,144,144,36,2025-06-10 21:52:56.267000,2025-06-10 21:53:27.029000,30762
6e480533-f913-4992-8f55-7d3bc0e34aae,128,256,64,2025-06-10 22:12:58.398000,2025-06-10 22:13:49.456000,51058
6fd6997c-8354-405b-af9a-78493bc7c375,224,196,49,2025-06-10 21:58:21.761000,2025-06-10 21:59:07.817000,46056
72f987df-fe2e-47c9-a197-27fdac2562a0,112,64,16,2025-06-10 21:05:29.332000,2025-06-10 21:05:46.425000,17093
739565e1-58dc-4fe2-a002-ddb997eee31e,144,256,256,2025-06-10 23:26:11.392000,2025-06-10 23:27:00.233000,48841
73d6e11c-7cde-43d0-a6c8-0b22cbdb8edc,176,64,64,2025-06-10 22:20:34.010000,2025-06-10 22:20:43.420000,9410
74ce19e5-4973-43bf-b588-567b059b2fb8,192,16,8,2025-06-10 20:41:41.064000,2025-06-10 20:42:19.342000,38278
7595e3df-294d-45db-a021-8a86efbc8eff,224,256,64,2025-06-10 22:30:38.842000,2025-06-10 22:31:34.729000,55887
7678bc17-a001-4649-97c9-dfd1bf109eea,192,144,72,2025-06-10 22:40:39.848000,2025-06-10 22:41:08.715000,28867
76ff0ed0-1052-48f1-bf0a-66a3b12b0e4b,128,64,32,2025-06-10 21:40:05.220000,2025-06-10 21:40:18.104000,12884
7c463b53-502b-4557-ac72-eec21559341f,240,16,4,2025-06-10 20:03:20.306000,2025-06-10 20:06:20.623000,180317
7f20a8de-4cb0-45a6-81e1-5bb9a1e65162,256,4,4,2025-06-10 20:07:06.708000,2025-06-10 20:25:26.361000,1099653
80ff5b28-335e-4217-8792-12ae47e1eaaf,160,16,4,2025-06-10 19:04:49.968000,2025-06-10 19:05:23.285000,33317
81279e45-5119-42b3-b953-664e44aacc4c,128,16,4,2025-06-10 18:56:36.536000,2025-06-10 18:56:48.295000,11759
815ce870-21f0-4f76-8f93-0b95c1d3812c,128,64,16,2025-06-10 21:07:20.521000,2025-06-10 21:07:36.885000,16364
81f9ac2f-abdc-4546-bdba-954922d9c56a,192,16,4,2025-06-10 19:19:05.407000,2025-06-10 19:20:12.068000,66661
8256d6e2-2b12-41b1-94c7-9aa3c2fa4a4c,112,64,32,2025-06-10 21:39:04.500000,2025-06-10 21:39:17.061000,12561
83842485-d86f-420a-962b-f9f8c0ceedf3,176,4,4,2025-06-10 19:06:15.605000,2025-06-10 19:10:13.632000,238027
86af8280-84b3-4d12-b2f0-d836e3d61960,144,256,128,2025-06-10 22:55:29.243000,2025-06-10 22:56:24.521000,55278
86da6897-f617-451a-bc53-638d71681f53,192,16,16,2025-06-10 21:14:40.426000,2025-06-10 21:15:00.148000,19722
87c8c31e-ce34-498f-8027-7c805c5b57fd,240,16,8,2025-06-10 20:46:43.707000,2025-06-10 20:48:20.779000,97072
8b48b478-b53e-444b-be59-c6ce07050592,48,16,16,2025-06-10 20:59:05.659000,2025-06-10 20:59:08.014000,2355
8c150c7f-08cf-42c3-aa83-91e95172b0c3,160,256,128,2025-06-10 22:57:21.288000,2025-06-10 22:58:16.251000,54963
905b9c96-c482-4caa-8a03-b9dc3c513c2b,16,16,16,2025-06-10 20:56:14.175000,2025-06-10 20:56:16.436000,2261
929ba523-93f0-414e-bd80-0188594921b8,112,64,64,2025-06-10 22:09:00.183000,2025-06-10 22:09:08.754000,8571
93024d5f-e7eb-4198-a53a-b5f32ceb6b3f,176,256,256,2025-06-10 23:30:45.415000,2025-06-10 23:31:32.584000,47169
945ad644-5aa3-4f2a-bda4-9275736ea5d6,48,36,9,2025-06-10 20:53:16.976000,2025-06-10 20:53:24.315000,7339
951ddae0-bacf-4f34-9cf8-439817d852c7,160,4,4,2025-06-10 19:01:13.650000,2025-06-10 19:03:59.969000,166319
9664ecb1-869d-4909-9277-bfa74efcad37,160,64,32,2025-06-10 21:42:16.890000,2025-06-10 21:42:29.807000,12917
96f3e488-8e80-4ade-9c28-3b76df6d40a4,48,64,32,2025-06-10 21:35:57.512000,2025-06-10 21:36:09.831000,12319
97126336-4e14-49e2-8e64-724cf9528e5c,80,16,4,2025-06-10 18:50:28.421000,2025-06-10 18:50:32.391000,3970
9c694370-f6d9-4c2f-a9bd-4867a488c211,144,64,32,2025-06-10 21:41:10.997000,2025-06-10 21:41:23.440000,12443
9f2ecdc6-d2f7-4ea3-b2f7-b8ee01473a5c,160,64,16,2025-06-10 21:11:28.306000,2025-06-10 21:11:44.687000,16381
a11874df-bbdd-4be8-a26d-01f1ab22630d,144,144,72,2025-06-10 22:39:13.450000,2025-06-10 22:39:43.873000,30423
a2aacdcc-c9ac-4cd3-96dd-54469eadcb01,240,256,128,2025-06-10 23:06:51.687000,2025-06-10 23:07:48.804000,57117
a40a6ed6-2b1a-4a25-9781-e387d17eac8f,256,16,16,2025-06-10 21:24:17.725000,2025-06-10 21:25:22.133000,64408
a4984f0b-eb58-4efa-b905-d0bbc3acac21,32,64,32,2025-06-10 21:34:51.909000,2025-06-10 21:35:03.987000,12078
a4f41bec-f1e3-4adb-9248-0db52969f1b4,144,256,64,2025-06-10 22:15:50.546000,2025-06-10 22:16:50.382000,59836
a737bc9b-4bda-4bb2-9292-b723d0205bb8,64,64,32,2025-06-10 21:36:58.136000,2025-06-10 21:37:10.642000,12506
a9c5cebc-ad1b-4b33-97a6-a0c42989a9bb,160,100,100,2025-06-10 22:47:41.665000,2025-06-10 22:47:57.014000,15349
abf5af37-dd5f-4d83-9f95-7ee56e79e53c,32,16,8,2025-06-10 20:33:21.237000,2025-06-10 20:33:24.466000,3229
ac453fb9-9a72-4f0e-bb7a-ab0f5ffd926e,144,16,16,2025-06-10 21:08:31.108000,2025-06-10 21:08:37.126000,6018
ac9daa9f-d62d-4db5-8515-ae855eebbff6,32,4,4,2025-06-10 18:44:45.510000,2025-06-10 18:44:46.001000,491
adcf7d4f-2910-42b2-9a91-602899fd9add,192,144,144,2025-06-10 23:13:39.121000,2025-06-10 23:14:04.137000,25016
ae17808b-7bfc-47f5-89fe-47c42d994033,128,64,64,2025-06-10 22:11:47.277000,2025-06-10 22:11:56.075000,8798
afbba990-5007-4d8c-9e8b-43ed6d4767bf,192,256,128,2025-06-10 23:01:15.044000,2025-06-10 23:02:11.287000,56243
b4344db0-1ab3-4ced-bcb6-1b351e423d49,208,256,128,2025-06-10 23:03:07.358000,2025-06-10 23:04:04.058000,56700
b4b06628-a871-40b7-86e0-adb172d139a1,176,64,16,2025-06-10 21:13:34.766000,2025-06-10 21:13:51.162000,16396
b50aa98d-b08e-4278-bcbd-9d24c8e791c9,64,64,64,2025-06-10 22:06:48.622000,2025-06-10 22:06:57.371000,8749
b58cbae4-79cb-4f46-98db-ac6b5c134ff1,160,16,8,2025-06-10 20:39:14.721000,2025-06-10 20:39:31.983000,17262
b5f0bea9-46fe-4310-b8d6-e87a526afae7,48,16,4,2025-06-10 18:47:11.718000,2025-06-10 18:47:15.030000,3312
b7223cfd-a23e-4909-90a4-ac238ca8f85d,128,256,256,2025-06-10 23:23:59.638000,2025-06-10 23:24:46.671000,47033
b8536cbc-4929-437e-802b-b6d165b5f29b,128,16,8,2025-06-10 20:37:13.517000,2025-06-10 20:37:21.309000,7792
b9ddff5d-d155-4900-9c20-5195c6fbf7da,224,64,16,2025-06-10 21:20:30.131000,2025-06-10 21:20:47.226000,17095
b9fc3392-079e-4515-b82e-4a67c392bd6e,80,4,4,2025-06-10 18:49:32.936000,2025-06-10 18:49:41.781000,8845
baf437f4-3a35-4a90-ab39-7ec168a2007b,192,64,32,2025-06-10 21:44:33.709000,2025-06-10 21:44:47.077000,13368
bc182c65-faa7-4831-aaaf-5df71712ba37,64,64,16,2025-06-10 21:01:47.160000,2025-06-10 21:02:00.451000,13291
bc929cc0-3982-4a0a-a0a7-0d45a6e30ea2,144,144,144,2025-06-10 23:12:02.562000,2025-06-10 23:12:27.018000,24456
be330ba5-6b4e-40c9-aac7-d238c0dd1173,16,16,8,2025-06-10 20:32:35.857000,2025-06-10 20:32:38.748000,2891
c02c9243-d975-4fb8-896f-dbff9d1307b1,32,64,16,2025-06-10 20:58:00.155000,2025-06-10 20:58:15.407000,15252
c07f5356-3b09-4751-9a00-439d1ecdfb24,48,36,18,2025-06-10 21:28:25.744000,2025-06-10 21:28:33.773000,8029
c2f9a0c9-d512-48b0-87de-8ddf6d6cea20,32,16,16,2025-06-10 20:57:04.643000,2025-06-10 20:57:06.914000,2271
c41f8e96-82cf-4465-bda6-2b836459892d,224,196,98,2025-06-10 22:44:54.105000,2025-06-10 22:45:34.786000,40681
c51b3575-2f5a-4bf8-88aa-ce3c7bb60496,160,64,64,2025-06-10 22:17:41.625000,2025-06-10 22:17:50.861000,9236
c6ab6edb-d9d2-4e8c-970b-be83972a0fa6,64,16,16,2025-06-10 21:00:56.661000,2025-06-10 21:00:59.276000,2615
c83bc72a-b01f-40df-8ea8-6bb523bb2077,112,256,256,2025-06-10 23:21:37.801000,2025-06-10 23:22:25.760000,47959
c89d4fd7-2fbe-4de5-99d0-36b3e9901891,176,16,4,2025-06-10 19:11:02.341000,2025-06-10 19:11:49.129000,46788
caeda914-7f52-4b27-9eca-6010f1b87341,240,256,256,2025-06-10 23:39:49.997000,2025-06-10 23:40:38.881000,48884
cc498d9c-7e63-4473-aea6-64dd5547c719,112,256,64,2025-06-10 22:10:06.316000,2025-06-10 22:10:54.859000,48543
ccc26a56-6772-4dc8-bd11-0b6ed5ac5ffe,240,16,16,2025-06-10 21:21:35.842000,2025-06-10 21:22:27.210000,51368
cd6414fe-9eb5-4271-9d1c-95b310cedb98,48,64,16,2025-06-10 20:59:51.163000,2025-06-10 21:00:05.049000,13886
d261d5fd-cd51-40cd-8f48-124b3c4d945c,80,64,32,2025-06-10 21:37:58.761000,2025-06-10 21:38:11.735000,12974
d2ee2968-2a4e-4048-8c77-9fb08baae163,64,16,8,2025-06-10 20:34:52.095000,2025-06-10 20:34:55.466000,3371
d515d2ff-ebd6-40da-8dd8-3dfb2d9950d5,240,64,16,2025-06-10 21:23:16.989000,2025-06-10 21:23:31.458000,14469
d5e51d4f-4264-4b47-a705-207037fed138,256,64,32,2025-06-10 21:48:58.046000,2025-06-10 21:49:13.104000,15058
d9e2ac67-b1d3-4d5c-9feb-5182ab09f214,176,16,8,2025-06-10 20:40:20.362000,2025-06-10 20:40:46.277000,25915
dab7d045-a348-468f-a782-b576be65c144,160,256,64,2025-06-10 22:18:47.884000,2025-06-10 22:19:37.162000,49278
db4a737d-dd0a-4ebd-90ee-f8284e7693f3,224,4,4,2025-06-10 19:32:35.177000,2025-06-10 19:43:50.880000,675703
de336e07-abd3-46eb-83b1-86640c8018c8,80,16,16,2025-06-10 21:02:47.639000,2025-06-10 21:02:50.106000,2467
dec24ff4-6d97-476e-bfe3-c424ecb6a927,80,64,16,2025-06-10 21:03:38.182000,2025-06-10 21:03:53.329000,15147
e09db9dd-d038-468e-8ac6-9ce8a64aa89c,144,16,8,2025-06-10 20:38:14.078000,2025-06-10 20:38:26.139000,12061
e2055c3e-9cf8-4ca6-9964-a78b1bfbe674,96,36,36,2025-06-10 21:52:10.398000,2025-06-10 21:52:15.124000,4726
e6d52823-4ecc-461a-a39d-56d3ee4eac71,112,196,49,2025-06-10 21:56:44.950000,2025-06-10 21:57:29.861000,44911
e8a6d5b9-e180-472f-bd2c-5deafd81da5b,256,256,64,2025-06-10 22:36:25.551000,2025-06-10 22:37:17.135000,51584
ebe62a7d-8c5f-4d92-a221-86e8c577ad2a,224,16,16,2025-06-10 21:19:03.838000,2025-06-10 21:19:40.952000,37114
ef51c2b6-a0c3-4b22-acc8-89e1fc09a1e1,112,16,4,2025-06-10 18:53:50.077000,2025-06-10 18:53:57.994000,7917
f0ba6987-c997-494f-9942-9a96a7e535db,144,64,16,2025-06-10 21:09:26.827000,2025-06-10 21:09:43.632000,16805
f24453ad-45df-45a4-9492-028d01ec5556,256,256,256,2025-06-10 23:42:07.956000,2025-06-10 23:42:57.594000,49638
f2f2d5ad-3cd7-4948-9a9e-f0320157b5a8,128,256,128,2025-06-10 22:53:37.608000,2025-06-10 22:54:32.078000,54470
f5bea0df-8cf2-4a40-9676-f9bf00e9fa7d,64,16,4,2025-06-10 18:48:47.543000,2025-06-10 18:48:51.174000,3631
f68fabd9-04de-46c1-8c1b-0586cff79c92,160,16,16,2025-06-10 21:10:32.465000,2025-06-10 21:10:41.770000,9305
f761d623-d341-4414-ac5e-05034b0c6a74,160,256,256,2025-06-10 23:28:28.306000,2025-06-10 23:29:17.653000,49347
f83eb520-7564-4365-86cd-6723191d0dea,48,16,8,2025-06-10 20:34:06.666000,2025-06-10 20:34:09.946000,3280
f891744c-b9a5-42e6-9898-b14b4164fdfd,256,16,4,2025-06-10 20:26:12.619000,2025-06-10 20:30:10.864000,238245
